uri	plot
http://www.wikidata.org/entity/Q56319427	Uruguay, 1973. Having been crushed by the military dictatorship, surviving members of the Tupamaro guerillas are imprisoned and tortured. They must find a way to endure the coming 12 years.
http://www.wikidata.org/entity/Q1137907	College freshman Sydney White arrives at Southern Atlantic University, determined to pledge her late mother's sorority. Unfortunately, she finds that the sisterhood has changed since her parent's day. Banished to a condemned house, Sydney joins forces with seven outcasts to take over the student government and win equal rights for nerd and noted alike.
http://www.wikidata.org/entity/Q5807669	Nancy, a gambler's wife, holds elegance to disguise their poverty. While she waits, dreaming of a wealthy man to appear and save her from that situation, she talks to an old beggar at the door of a casino. Soon after, a mysterious man offers her a life of luxury.
http://www.wikidata.org/entity/Q331738	When Edward Creighton leads the construction of the Western Union to unite East with West, he hires a Western reformed outlaw and a tenderfoot Eastern surveyor.  Preserved by the Academy Film Archive in partnership with Twentieth Century Fox Film Corporation in 2000.
http://www.wikidata.org/entity/Q687040	The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.
http://www.wikidata.org/entity/Q388944	Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.
http://www.wikidata.org/entity/Q104905	What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.
http://www.wikidata.org/entity/Q1216760	The mother died under the executioner's axe; the daughter rose to become England's greatest monarch -- the brilliant and cunning Queen Elizabeth I. Jean Simmons portrays young Bess in this rich tapestry of a film that traces the tumultuous, danger-fraught years from Elizabeth's birth to her unexpected ascension to the throne at a mere 25. Charles Laughton reprises his Academy Award®-winning* role as her formidable father Henry VIII. Deborah Kerr plays her last stepmother (and Henry's last of six wives), gentle Catherine Parr. And Simmons' then real-life husband, Stewart Granger, adds heroics as Lord Admiral Thomas Seymour. In a resplendent world of adventure, romance and court intrigue, Young Bess reigns.
http://www.wikidata.org/entity/Q308920	In Luis Buñuel’s deliciously satiric masterpiece, an upper-class sextet sits down to dinner but never eats, their attempts continually thwarted by a vaudevillian mixture of events both actual and imagined.
http://www.wikidata.org/entity/Q755171	As the only legitimate heir of England's King William, teenage Victoria gets caught up in the political machinations of her own family. Victoria's mother wants her to sign a regency order, while her Belgian uncle schemes to arrange a marriage between the future monarch and Prince Albert, the man who will become the love of her life.
http://www.wikidata.org/entity/Q1054656	Intrepid tax investigator Ryoko Itakura sets her sights on the mysterious and philandering Hideki Gondo, a suspected millionaire and proprietor of a thriving chain of seedy hourly hotels, who has for years succeeded at hiding the true extent of his assets from the Japanese authorities. Itakura and Gondo soon find themselves engaged in a complicated, satirical battle of wits.
http://www.wikidata.org/entity/Q1403047	A gentle comedy offering the promise of easy social consensus. Harry (Helmuth) is a simple old-time shop porter offered a chance at self-realisation when he's bequeathed a sum by an unknown relative (via several levels of fiscal blood suckers). He decides to engage a butler to take good care of him for a time. This is a man of distinguished upper class service, but a generous nature which happily integrates with Harry's small but colourful world of drinking buddies and crackpot neighbourhood kids.
http://www.wikidata.org/entity/Q506390	Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.
http://www.wikidata.org/entity/Q590308	The film is a drama about the aftermath of the 1520s Spanish Conquest of Mexico told from the perspective of the indigenous Aztec people. It explores the social, religious, and psychological changes brought about by a historical process of colonization that both defined the American continent and is also highly reminiscent of today’s neocolonialism.
http://www.wikidata.org/entity/Q914157	A wealthy Italian household is turned upside down when a handsome stranger arrives, seduces every family member and then disappears. Each has an epiphany of sorts, but none can figure out who the seductive visitor was or why he came.
http://www.wikidata.org/entity/Q3980396	A strange mortician tells four horrific tales to three drug dealers that he traps in their local funeral parlor.
http://www.wikidata.org/entity/Q3795374	Philo Vance, accompanied by his prize-losing Scottish terrier, investigates the locked-room murder of a prominent and much-hated collector whose broken Chinese vase provides an important clue.
http://www.wikidata.org/entity/Q320461	Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.
http://www.wikidata.org/entity/Q499152	Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.
http://www.wikidata.org/entity/Q2468927	Ephraim Cabot is an old man of amazing vitality who loves his New England farm with a greedy passion. Hating him, and sharing his greed, are the sons of two wives Cabot has overworked into early graves. Most bitter is Eben, whose mother had owned most of the farm, and who feels who should be sole heir. When the old man brings home a new wife, Anna, she becomes a fierce contender to inherit the farm. Two of the sons leave when Eben gives them the fare in return for their shares of the farm. Meanwhile, Anna tries to cause some sparks by rubbing up against Eben.
http://www.wikidata.org/entity/Q888136	Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.
http://www.wikidata.org/entity/Q1125083	Wes Block is a detective who's put on the case of a serial killer whose victims are young and pretty women. The murders are getting personal when the killer chooses victims who are acquaintances of Block. Even his daughters are threatened.
http://www.wikidata.org/entity/Q1415194	Two Soviet humans previously unknown to each other are transported to the planet Pluke in the Kin-dza-da galaxy due to a chance encounter with an alien teleportation device. They must come to grips with a language barrier and Plukian social norms (not to mention the laws of space and time) if they ever hope to return to Earth.
http://www.wikidata.org/entity/Q1257031	When three brothers join the Foreign Legion to escape a troubled past, they find themselves trapped under the command of a sadistic sergeant deep in the scorching Sahara. Now the brothers must fight for their lives as they plot mutiny against tyranny and defend a desert fortress against a brutal enemy.
http://www.wikidata.org/entity/Q185053	A first-year law student struggles with balancing his coursework and his relationship with the daughter of a stern professor.
http://www.wikidata.org/entity/Q238866	John and his buddy, Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love – and heartache – feels like.
http://www.wikidata.org/entity/Q1093438	Based on the true story of a Russian serial killer who, over many years, claimed victim to over 50 people. His victims were mostly under the age of 17. In what was then a communists state, the police investigations were hampered by bureaucracy, incompetence and those in power. The story is told from the viewpoint of the detective in charge of the case.
http://www.wikidata.org/entity/Q18517638	"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy."
http://www.wikidata.org/entity/Q24672271	A profile of Istanbul and its unique people, seen through the eyes of the most mysterious and beloved animal humans have ever known, the Cat.
http://www.wikidata.org/entity/Q777296	Both Dhanraj Singh and Randhir Singh are two bitter and old time enemies. They faced a disastrous situation when their children, Raj and Rashmi fall deeply in love. They openly declare their hatred for one another and will do anything in their power, even kill - but they will not accept their children's choice. But Raj and Rashmi are dedicated to their love and are not willing to accept the fact that their fathers are mutual enemies.
http://www.wikidata.org/entity/Q7448576	The Fony Corporation has just promoted doe-eyed Eric Tan (Peter Davis) to Head of Product Design and he’s already invented a revolutionary 8-in-1 soy bean machine! Taste the silken tofu, the creamy soy milk, the crispy bean curd! It just has one reprehensible flaw: no flaws! The lack of a built-in-breakdown mechanism appalls the conglomerate’s two-man executive branch who resorts to a budget exorcism to solve their problem named Eric. Also under the axe is Fony TV 11’s ruthless host Rafflesia Pong (Jerrica Lai), whose speciality arts programme is overshadowed by an increasingly popular art form: reality TV. Determined to claw her way back to the top, she lands on a morbid concept that finds an ally in the divided product designer.
http://www.wikidata.org/entity/Q1092399	A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.
http://www.wikidata.org/entity/Q1423540	An American scholar in Greece sets about improving the local prostitute with whom he is infatuated.
http://www.wikidata.org/entity/Q374207	Begotten is the creation myth brought to life, the story of no less than the violent death of God and the (re)birth of nature on a barren earth.
http://www.wikidata.org/entity/Q82519	"At the age of twenty-nine, Elgar Enders ""runs away"" from home. This running away consists of buying a building in a black ghetto in the Park Slope section of Brooklyn. Initially, his intention is to evict the black tenants and convert the building into a posh flat. But Elgar is not one to be bound by yesterday's urges, and soon he has other thoughts on his mind."
http://www.wikidata.org/entity/Q1115677	Reporters Clark Kent and Lois Lane arrive in the small town of Silsby to witness the drilling of the world's deepest oil well. The drill, however, has penetrated the underground home of a race of small, furry people who then come to the surface at night to look around. The fact that they glow in the dark scares the townfolk, who form a mob, led by the vicious Luke Benson, intent on killing the strange people. Only Superman has a chance to prevent this tragedy.
http://www.wikidata.org/entity/Q221462	A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette.
http://www.wikidata.org/entity/Q218894	Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.
http://www.wikidata.org/entity/Q355988	In this 2003 remake of the classic 1952 French film, Fanfan la Tulipe is a swashbuckling lover who is tricked into joining the army of King Louis XV by Adeline La Franchise, who tells Fanfan that by doing so, he will eventually marry one of the king's daughters
http://www.wikidata.org/entity/Q659037	Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al.
http://www.wikidata.org/entity/Q22000511	It's a simple love story. Antonio likes Claudie. But Claudie is not so simple ... Claudie is a young woman who stumbles into reality. Little by little, we discover the life of her and those around her. Her friends, her family, her past ... And Antonio, who loves her and takes her by the hand and does not want to let go. He would certainly like to succeed in understanding her. And it's important to understand when you love. Claudie has her whole life in front of her, what is she afraid of?
http://www.wikidata.org/entity/Q266027	Two losers from Milwaukee, Coop and Remer, invent a new game combining basketball with the rules of baseball. When the game becomes a huge success, they, along with a billionaire's help, form the Professional Baseketball League where everyone gets the same pay and no team can change cities. When a rival owner wants to institute major rule changes, Coop and Remer's team is the only one standing in the way.
http://www.wikidata.org/entity/Q42049541	A family's road trip takes a dangerous turn when they arrive at a secluded mobile home park to stay with some relatives and find it mysteriously deserted. Under the cover of darkness, three masked killers pay them a visit to test the family's every limit as they struggle to survive.
http://www.wikidata.org/entity/Q1298893	An Israeli anti-terrorist agent must stop a disgruntled Vietnam vet cooperating in a Black September PLO plot to commit a terrorist attack at the Super Bowl.
http://www.wikidata.org/entity/Q3354895	Peanut butter is the secret ingredient for magic potions made by two friendly ghosts. Eleven-year-old Michael loses all of his hair when he gets a fright and uses the potion to get his hair back, but too much peanut butter causes things to get a bit hairy.
http://www.wikidata.org/entity/Q1218906	A World War I British Army patrol is crossing the Mesopotamian desert when their commanding officer, the only one who knows their destination, is killed by the bullet of unseen bandits. The patrol's sergeant keeps them heading north on the assumption that they will hit their brigade. They stop for the night at an oasis and awaken the next morning to find their horses stolen, their sentry dead, the oasis surrounded and survival difficult.
http://www.wikidata.org/entity/Q52157923	Carla gets a call from the small town where she grew up in the South of Spain. Her father, who she hasn't spoken with in many years, is very ill. She refuses to face it and decides, against everyone's opinion, to take him to Barcelona, where she is convinced they'll be able to save him.
http://www.wikidata.org/entity/Q21451640	John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.
http://www.wikidata.org/entity/Q328096	A biopic of Martin Luther, covering his life between 1505 and 1530, and the birth of the Protestant Reformation movement.
http://www.wikidata.org/entity/Q631103	Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.
http://www.wikidata.org/entity/Q976728	One year later, Michael Myers' traumatized young niece is horrified to discover she has a telepathic bond with her evil uncle... and that he is on the way back to Haddonfield to begin the carnage again.
http://www.wikidata.org/entity/Q1518111	A soldier blinded in war returns home and attempts to adjust to civilian life.
http://www.wikidata.org/entity/Q46995368	The scientists of Jurassic World create a captivating and terrifying new creature that loves hot dogs. But what happens when the hot dogs run out?
http://www.wikidata.org/entity/Q1137213	A hardened convict and a younger prisoner escape from a brutal prison in the middle of winter only to find themselves on an out-of-control train with a female railway worker while being pursued by the vengeful head of security.
http://www.wikidata.org/entity/Q774004	When Johnny is released from prison following a forgery charge, he quickly lands a job as a short-order cook at a New York diner. Following a brief fling with waitress Cora, he develops an attraction for Cora's friend and fellow waitress Frankie. While Frankie resists Johnny's charms initially, she eventually relents when her best friend, Tim, persuades her to give Johnny a chance.
http://www.wikidata.org/entity/Q586589	A psychotic redneck who owns a dilapidated hotel in the backwater swamps of Louisiana kills various people who upset him or his business, and he feeds their bodies to a large crocodile that he keeps as a pet in the swamp beside his hotel.
http://www.wikidata.org/entity/Q818607	Beowulf is a wanderer who learns about a man-eating creature called Grendel, which comes in the night to devour warriors trapped at the Outpost. The Outpost is ruled by Hrothgar. He has a daughter, whose husband may have been murdered by the Outpost's master of arms.
http://www.wikidata.org/entity/Q1758014	The devil and the spirit of mankind argue as to whether or not humanity is ultimately good or evil.
http://www.wikidata.org/entity/Q215617	Cursed to die by the evil fairy Maleficent when she was a baby, Princess Aurora is sent into hiding under protection from three good fairies. As she grows up far away, Maleficent becomes increasingly determined to seal the princess's fate.
http://www.wikidata.org/entity/Q142695	After a bloody invasion of the BOPE in the High-Security Penitentiary Bangu 1 in Rio de Janeiro to control a rebellion of interns, the Lieutenant-Colonel Roberto Nascimento and the second in command Captain André Matias are accused by the Human Right Aids member Diogo Fraga of execution of prisoners. Matias is transferred to the corrupted Military Police and Nascimento is exonerated from the BOPE by the Governor.
http://www.wikidata.org/entity/Q550196	Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.
http://www.wikidata.org/entity/Q28954020	An unsettling feeling overwhelms a small Hungarian town when two orthodox Jews arrive with a mysterious trunk. As residents begin to speculate on the purpose of the visit of these two strangers, order starts to crumble in town with some pursuing devious plans and others finding remorse in their hearts.
http://www.wikidata.org/entity/Q1633818	"This is a film which was made in Belgium in the early '60s and was never released. However, it somehow got included in the American Oscar category for ""Best Foreign Film,"" and was finally released in its home country in 1971. It explores the issues of prejudice and superstition in the Belgian countryside through the troubles of a middle-aged farmer whose mother has been accused of being a witch. In French, this picture is based on a true story which took place in the late 1920s and early '30s."
http://www.wikidata.org/entity/Q18288728	The entrepreneur Franco, a wealthy man, finds himself going through a period of profound crisis with his wife Laura and things get complicated when he meets his young and beautiful daughter-in-law, Flora. Passion sparks between the two but the girl's husband certainly doesn't sit idle, starting a relationship with her sister-in-law. Each member of the family ends up being involved in affairs and betrayals, with unpredictable consequences.
http://www.wikidata.org/entity/Q971985	A Texan with a secret past searches Europe with his son after the KGB kidnaps his wife.
http://www.wikidata.org/entity/Q648299	Billy Pilgrim, a veteran of the Second World War, finds himself mysteriously detached from time, so that he is able to travel, without being able to help it, from the days of his childhood to those of his peculiar life on a distant planet called Tralfamadore, passing through his bitter experience as a prisoner of war in the German city of Dresden, over which looms the inevitable shadow of an unspeakable tragedy.
http://www.wikidata.org/entity/Q2556456	A dashing Mississippi river gambler wins the affections of the daughter of the owner of the Show Boat.
http://www.wikidata.org/entity/Q2125739	A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.
http://www.wikidata.org/entity/Q750003	Miles Monroe, a clarinet-playing health food store proprietor, is revived out of cryostasis 200 years into a future world in order to help rebels fight an oppressive government regime.
http://www.wikidata.org/entity/Q12001708	Liv Ulmann's directorial debut also had her co-authoring the screenplay (with poet Peter Poulsen) as based on a Henri Nathansen's 1932 novel about an affluent late 19th century Jewish merchant family in Copenhagen. Ulmann focuses on strong-willed daughter Sofie's progress through life: a love affair with a gentile painter, an arranged marriage , childbirth and ever more fateful challenges.
http://www.wikidata.org/entity/Q6470659	"As a woman walks the ""last mile"" to her execution she remembers back to the incidents that got her framed for murder."
http://www.wikidata.org/entity/Q18221083	The brother of a notorious outlaw is put in a charge of a stagecoach line way station in dangerous Apache territory. A stagecoach arrives at the station with a valuable box of cargo, and the outlaw brother soon shows up, though denying that he's planning to take the cargo box. Soon, however, rampaging Apaches attack the station, and the station manager, his brother and a disparate group of passengers and employees must fight them off.
http://www.wikidata.org/entity/Q4374859	In the near future, where Earth has been devastated by man's pollution and giant winds rule the planet, bounty hunter Matt kidnaps a murderer out of the hands of two police officers, planning to get the bounty himself.
http://www.wikidata.org/entity/Q1545251	When Fred asked for Mary's hand in marriage, she thought she had the happy ending she only read about in fairy tales. Now it's 16 years later; Fred has had an affair, and Mary drowns her sorrows in pills and booze, a dangerous combination that nearly resulted in her death the year before. As Mary rushes off to the Bahamas for a relaxing escape from her crumbling marriage, she reflects on the past and wonders just where it all went wrong.
http://www.wikidata.org/entity/Q331698	When her father dies, a young girl helps a young man take command of the ship to fight the British during the war of 1812.
http://www.wikidata.org/entity/Q670378	In 1916, a Chicago steel worker accidentally kills his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer.
http://www.wikidata.org/entity/Q117464	The ambitious police officer Cruchot is transferred to St. Tropez. He's struggling with crimes such as persistent nude swimming, but even more with his teenage daughter, who's trying to impress her rich friends by telling them her father was a millionaire and owned a yacht in the harbor.
http://www.wikidata.org/entity/Q1269562	Sean Barker became the unwilling host to an alien bio-armor known as the Guyver. A year ago he destroyed the Kronos Corporation, an organization of mutants who want the Guyver. Now he is trying to find why the Guyver unit forces him to fight and kill evil.
http://www.wikidata.org/entity/Q844883	Austrian mountaineer Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Lhasa, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.
http://www.wikidata.org/entity/Q1962573	On Christmas Eve, a relentlessly cheerful woman escapes from the killers hired by her husband, and embarks on a series of strange encounters.
http://www.wikidata.org/entity/Q1958098	When a cunning murderer vanishes into the rugged mountains of the Pacific Northwest, pursuing FBI agent Warren Stantin must exchange familiar city streets for unknown wilderness trails. Completely out of his element, Stantin is forced to enlist the aid of expert tracker Jonathan Knox. It's a turbulent yet vital relationship they must maintain in order to survive... and one that becomes increasingly desperate when Knox's girlfriend Sarah becomes the killer's latest hostage!
http://www.wikidata.org/entity/Q7775541	A young painter stumbles upon an assortment of odd characters at an English estate where he has been hired to give art lessons to beautiful Laura Fairlie. Among them are Anne Catherick, a strange young woman dressed in white whom he meets in the forest and who bears a striking resemblance to Laura; cunning Count Fosco, who hopes to obtain an inheritance for nobleman Sir Percival Glyde, whom he plans to have Laura marry; Mr. Fairlie, a hypochondriac who can't stand to have anyone make the slightest noise; and eccentric Countess Fosco who has her own dark secret. The artist also finds himself drawn to Marion Halcomb, a distant relation to Laura for whom the Count also has plans.
http://www.wikidata.org/entity/Q51797794	Set in China's underworld, this tale of love and betrayal follows a dancer who fired a gun to protect her mobster boyfriend during a fight. On release from prison 5 years later, she sets out to find him.
http://www.wikidata.org/entity/Q1542071	A young Parisian advertising executive becomes so captivated by the unsettling charm of his mysterious new employer that he eventually abandons his family and friends, viewing it a privilege to let the ubiquitous employer take over his home, his life, his desire. Only his wife remains suspicious, recognizing both the pathos and the evil in the man’s soul-stealing power.
http://www.wikidata.org/entity/Q100889636	From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.
http://www.wikidata.org/entity/Q15055043	While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.
http://www.wikidata.org/entity/Q23013713	A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.
http://www.wikidata.org/entity/Q6929072	A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.
http://www.wikidata.org/entity/Q4345913	When the young Texas Ranger, John Reid, is the sole survivor of an ambush arranged by the militaristic outlaw leader, Butch Cavendich, he is rescued by an old childhood Comanche friend, Tonto. When he recovers from his wounds, he dedicates his life to fighting the evil that Cavendich represents. To this end, John Reid becomes the great masked western hero, The Lone Ranger. With the help of Tonto, the pair go to rescue President Grant when Cavendich takes him hostage.
http://www.wikidata.org/entity/Q1079636	"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather."
http://www.wikidata.org/entity/Q785461	When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.
http://www.wikidata.org/entity/Q1621349	Siblings Maisie and Tony, along with their mother, gather for their sister Eileen's wedding. It is a joyous occasion, but through flashbacks, it becomes clear that the family was not always happy. Their father was physically abusive to his wife and left the children emotionally traumatized. As a result, the children have grown into unhappy adults, looking for love they didn't receive when they were young.
http://www.wikidata.org/entity/Q1099384	After she ends up in prison and loses custody of her son, a woman struggles to assimilate outside her former life and remain clean long enough to regain custody of her son.
http://www.wikidata.org/entity/Q2815271	In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.
http://www.wikidata.org/entity/Q1661356	Heinzi Boesel and Kurt Fellner are two Austrian health inspectors forced to work together, traveling through Austria. Over time a beautiful friendship evolves between the odd couple who couldn't stand each other initially; a friendship that even overcomes the boundaries of great tragedy.
http://www.wikidata.org/entity/Q21062112	On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.
http://www.wikidata.org/entity/Q1109255	A rowdy ex-college boy who, after a hazing session, loses his heart to first year student Nirjara, a traditional Brahmin girl.
http://www.wikidata.org/entity/Q1061749	A cook from Chandni Chowk gets mistaken for the reincarnation of an ancient peasant warrior by the residents of an oppressed Chinese village.
http://www.wikidata.org/entity/Q1621143	A keen chronicle of the unlikely rise to power of Adolf Hitler (1889-1945) and a dissection of the Third Reich (1933-1945), but also an analysis of mass psychology and how the desperate crowd can be deceived and shepherded to the slaughterhouse.
http://www.wikidata.org/entity/Q6090671	Pat Riley, an obnoxious busybody of indeterminable sex, meets and falls in love with Chris, a sensitive, caring person also of indeterminable sex. Their relationship suffers because Pat's a lout, and cannot decide on a direction for their life. Meanwhile, Pat's neighbor Kyle falls further and further into obsession with Pat, fascinated by their indeterminate sexuality.
http://www.wikidata.org/entity/Q3958320	Natalie allows her classmate Jeff, who has run away from home, to stay at her place while her father is away on a business trip. Natalie soon starts dating Jeff's friend James Casey, who isn't as faithful as she thinks, while her best friend Polly falls in love with baseball player Zoo Knudsen.
http://www.wikidata.org/entity/Q366975	Don Gregor, the son of famous plastic surgeon Dr. Boris Gregor, begins to hang around with young criminal Vic Brady and carry a gun. The pair attempt an armed holdup, and when things start to go wrong Gregor accidentally kills a night watchman. Fearing that Gregor plans to turn himself in, Brady kills him and blackmails Dr. Gregor into giving him a new face.
http://www.wikidata.org/entity/Q2249349	A melancholy poet reflects on three women he loved and lost in the past: a mechanical performing doll, a Venetian courtesan, and the consumptive daughter of a celebrated composer.
http://www.wikidata.org/entity/Q1144787	A young woman at a girl's school in Switzerland makes up stories about and writes herself letters from an imaginary explorer-adventurer father; and is eventually put in a position where she has to produce him. Interesting things happen as she talks a visiting Englishman into helping her out.
http://www.wikidata.org/entity/Q1143762	Concentration camp survivor Victoria Kowelska finds herself involved in mystery, greed, and murder when she assumes the identity of a dead friend in order to gain passage to America.
http://www.wikidata.org/entity/Q913620	After years of helping their hubbies climb the ladder of success, three mid-life Manhattanites have been dumped for a newer, curvier model. But the trio is determined to turn their pain into gain. They come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet!
http://www.wikidata.org/entity/Q1218963	After a nuclear attack, an unlikely group of survivors, including a geologist, a crook and his moll, and a prospector,  find temporary shelter in the remote-valley home of a survivalist and his beautiful daughter, but soon have to deal with the spread of radioactivity - and its effects on animal life, including humans.
http://www.wikidata.org/entity/Q4447	Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.
http://www.wikidata.org/entity/Q461539	Germany director Dani Levy filmed this comedy about Jewish life in today’s Germany along side the familiar east-west conflict. With it great success this film is a joyful comedy of humor and knowledge.
http://www.wikidata.org/entity/Q1024694	A troubled young man is drawn to a mythical place called Midian where a variety of friendly monsters are hiding from humanity. Meanwhile, a sadistic serial killer is looking for a patsy.
http://www.wikidata.org/entity/Q964239	Blackmailing a young couple to assist with his horrific experiments the Baron, desperate for vital medical data, abducts a man from an insane asylum. On route the abductee dies and the Baron and his assistant transplant his brain into a corpse. The creature is tormented by a trapped soul in an alien shell and, after a visit to his wife who violently rejects his monstrous form, the creature wreaks his revenge on the perpetrator of his misery: Baron Frankenstein.
http://www.wikidata.org/entity/Q1120732	"Sabina has a regular life. She is satisfied with her job and her love for Franco. Lately nightmares start disturbing her, and almost in the same time she discovers to be pregnant. Step by step she remembers her childhood spent within a severe middle-class family. But a big secret is hidden within her heart. Sabina wants to contact again her brother, a University teacher in the US, to try to understand what is happened in their past. What is the secret? She is determined to bring clarity and serenity in her life. She finally manages to free herself from her ""beast in the heart""."
http://www.wikidata.org/entity/Q3226016	From deep within the tomb of the Egyptian pharaoh Tutankhamun, Professor Douglas McCadden ships the coffin of Ankh-Vanharis to the California Institute of Sciences where X-rays reveal five diamond-like crystals hidden within the coffin. Technician Peter Sharpe steals the crystals but doesn't notice that the powerful X-ray has revived a green fungus. When the coffin is opened at a university press conference, the reporters uncover more than they bargained for. The mummy has disappeared... and the Time Walker is alive again!
http://www.wikidata.org/entity/Q1848335	Biff Grimes is desperately in love with Virginia, but his best friend Hugo marries her and manipulates Biff into becoming involved in his somewhat nefarious businesses. Hugo appears to have stolen Biff's dreams, and Biff has to deal with the realisation that having what he wants and wanting what another has can be very different things.
http://www.wikidata.org/entity/Q1404012	In 1958 New York Diane Arbus is a housewife and mother who works as an assistant to her husband, a photographer employed by her wealthy parents. Respectable though her life is, she cannot help but feel uncomfortable in her privileged world. One night, a new neighbor catches Diane's eye, and the enigmatic man inspires her to set forth on the path to discovering her own artistry.
http://www.wikidata.org/entity/Q621587	A young woman, institutionalized by her abusive stepfather, retreats into a vivid fantasy world where she envisions a plan to escape. Gathering a group of fellow inmates, she embarks on a quest to collect five mystical items, blurring the lines between reality and imagination.
